oid,TableID,ParentTableID,TableName,TableUserName,ParentTableName,ParentTableUserName,ValueID,ShortStringValue,LongStringValue,ParentValueID,SortIndex,Namespace,DateCreated,DateModified,IsDeleted,Author
1449E385-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,265,"0.875""","0.875"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E485-DB97-11D6-A551-00B0D021E10A,1449DE9F-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Cleaning Requirement,NULL,NULL,NULL,15,CC2,CC2,0,0,EF,NULL,NULL,0,NULL
1449E685-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,325,3WRV1,3-way instrument root valve,25,0,EF,NULL,NULL,0,NULL
1449E885-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,14,Type 4,Type 4,5,0,EF,NULL,NULL,0,NULL
1449E985-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,601,FFRE,Female ferrule end,55,0,EF,NULL,NULL,0,NULL
1449EA85-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1470,0.109in,"0.109in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB85-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1170,Victaulic Grooved Flexible Style 77-S,Victaulic Grooved Flexible Style 77-S,100,0,EF,NULL,NULL,0,NULL
1449ED85-DB97-11D6-A551-00B0D021E10A,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,22,ANSI-B16.22,Copper solder joint pressure fittings,5,0,EF,NULL,NULL,0,NULL
1449DE87-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,30,CEN/EU Standards,CEN/EU Standards,0,0,EF,NULL,NULL,0,NULL
1449DF87-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,190,90 degree direction change,90 degree direction change,15,0,EF,NULL,NULL,0,NULL
1449E087-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,35,Female Ends,Female Ends,15,0,EF,NULL,NULL,0,NULL
1449E387-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,270,"0.9375""","0.9375"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E487-DB97-11D6-A551-00B0D021E10A,1449DE9F-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Cleaning Requirement,NULL,NULL,NULL,20,CC3,CC3,0,0,EF,NULL,NULL,0,NULL
1449E687-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,400,PLU4W,4-way plug valve,35,0,EF,NULL,NULL,0,NULL
1449E887-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,15,Type 5,Type 5,5,0,EF,NULL,NULL,0,NULL
1449E987-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,621,FHE,Female hose end,55,0,EF,NULL,NULL,0,NULL
1449EA87-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1472,0.120in,"0.120in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB87-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1175,Victaulic Grooved Flexible Style 770,Victaulic Grooved Flexible Style 770,100,0,EF,NULL,NULL,0,NULL
1449ED87-DB97-11D6-A551-00B0D021E10A,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,23,ANSI-B16.23,Copper solder joint drainage fittings,5,0,EF,NULL,NULL,0,NULL
1449DE89-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,35,"Other Europe, Middle East, and Africa Standards","Other Europe, Middle East, and Africa Standards",0,0,EF,NULL,NULL,0,NULL
1449DF89-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1400,E90,90 degree elbow,190,0,EF,NULL,NULL,0,NULL
1449E089-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,40,"Female Ends, Welded","Female Ends, Welded",15,0,EF,NULL,NULL,0,NULL
1449E389-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,275,"1""","1"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E489-DB97-11D6-A551-00B0D021E10A,1449DE9F-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Cleaning Requirement,NULL,NULL,NULL,25,CC4,CC4,0,0,EF,NULL,NULL,0,NULL
1449E689-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,405,4WRV1,4-way instrument root valve,35,0,EF,NULL,NULL,0,NULL
1449E789-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1150,E5,5.625 degree elbow,150,0,EF,NULL,NULL,0,NULL
1449E889-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,16,Type 6,Type 6,5,0,EF,NULL,NULL,0,NULL
1449E989-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,641,BLE,Push-on bell end,55,0,EF,NULL,NULL,0,NULL
1449EA89-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1474,0.134in,"0.134in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB89-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1180,Victaulic Grooved Flexible Style 775,Victaulic Grooved Flexible Style 775,100,0,EF,NULL,NULL,0,NULL
1449ED89-DB97-11D6-A551-00B0D021E10A,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,24,ANSI-B16.24,Bronze flanges,5,0,EF,NULL,NULL,0,NULL
1449DE8B-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,40,Japan Standards (JISC),Japan Standards (JISC),0,0,EF,NULL,NULL,0,NULL
1449DF8B-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,195,90 degree reducing direction change,90 degree reducing direction change,15,0,EF,NULL,NULL,0,NULL
1449E08B-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Piping End Preparations,NULL,NULL,NULL,20,Mechanical,Mechanical,0,0,EF,NULL,NULL,0,NULL
1449E38B-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,280,"1.0625""","1.0625"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E48B-DB97-11D6-A551-00B0D021E10A,1449DE9F-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Cleaning Requirement,NULL,NULL,NULL,30,CC5,CC5,0,0,EF,NULL,NULL,0,NULL
1449E68B-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,200,GLOA,Angle globe valve,15,0,EF,NULL,NULL,0,NULL
1449E78B-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1375,E60,60 degree elbow,185,0,EF,NULL,NULL,0,NULL
1449E88B-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,17,Type 7,Type 7,5,0,EF,NULL,NULL,0,NULL
1449E98B-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,642,MJBE,Mechanical joint bell end,55,0,EF,NULL,NULL,0,NULL
1449EA8B-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1476,0.250in,"0.250in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB8B-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1185,Victaulic Grooved Flexible Style 78,Victaulic Grooved Flexible Style 78,100,0,EF,NULL,NULL,0,NULL
1449ED8B-DB97-11D6-A551-00B0D021E10A,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,29,ANSI-B16.36,Orifice flanges,5,0,EF,NULL,NULL,0,NULL
1449DE8D-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,45,China Standards (SACS),China Standards (SACS),0,0,EF,NULL,NULL,0,NULL
1449DF8D-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1500,E90R,90 degree reducing elbow,195,0,EF,NULL,NULL,0,NULL
1449E08D-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,45,Mechanical Joint Without Clamp,Mechanical Joint Without Clamp,20,0,EF,NULL,NULL,0,NULL
1449E38D-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,285,"1.125""","1.125"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E48D-DB97-11D6-A551-00B0D021E10A,1449DE9F-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Cleaning Requirement,NULL,NULL,NULL,35,Varies,Varies,0,0,EF,NULL,NULL,0,NULL
1449E68D-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,205,BDA,Angle blowdown valve,15,0,EF,NULL,NULL,0,NULL
1449E88D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,18,Type 8,Type 8,5,0,EF,NULL,NULL,0,NULL
1449E98D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,691,HCE,Circular hole end,55,0,EF,NULL,NULL,0,NULL
1449EA8D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1478,0.375in,"0.375in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB8D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1190,Victaulic Grooved Flexible Style 791,Victaulic Grooved Flexible Style 791,100,0,EF,NULL,NULL,0,NULL
1449ED8D-DB97-11D6-A551-00B0D021E10A,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,30,ANSI-B16.42,Ductile iron flanges and fittings,5,0,EF,NULL,NULL,0,NULL
1449DE8F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,50,Korea Standards (KATS),Korea Standards (KATS),0,0,EF,NULL,NULL,0,NULL
1449DF8F-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,170,Less than 45 degree direction change,Less than 45 degree direction change,15,0,EF,NULL,NULL,0,NULL
1449E08F-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,50,Mechanical Joint With Clamp,Mechanical Joint With Clamp,20,0,EF,NULL,NULL,0,NULL
1449E38F-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,290,"1.1875""","1.1875"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E48F-DB97-11D6-A551-00B0D021E10A,1449DEA1-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Requisition responsibility,NULL,NULL,NULL,1,Undefined,Undefined,0,0,EF,NULL,NULL,0,NULL
1449E68F-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,210,HOSA,Angle hose valve,15,0,EF,NULL,NULL,0,NULL
1449E88F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,19,Type 9,Type 9,5,0,EF,NULL,NULL,0,NULL
1449E98F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,701,FE x MJE,Flanged end by mechanical joint end,60,0,EF,NULL,NULL,0,NULL
1449EA8F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1480,0.500in,"0.500in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB8F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1195,Victaulic Grooved Rigid Style 008,Victaulic Grooved Rigid Style 008,100,0,EF,NULL,NULL,0,NULL
1449ED8F-DB97-11D6-A551-00B0D021E10A,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,33,ANSI-B1.20.3,Dryseal pipe threads,5,0,EF,NULL,NULL,0,NULL
1449DE91-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,55,Other Asia-Pacific Standards,Other Asia-Pacific Standards,0,0,EF,NULL,NULL,0,NULL
1449DF91-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,200,Returns,Returns,15,0,EF,NULL,NULL,0,NULL
1449E091-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,55,Mechanical Joint With Clamp and Hub or Ferrule,Mechanical Joint With Clamp and Hub or Ferrule,20,0,EF,NULL,NULL,0,NULL
1449E391-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,295,"1.25""","1.25"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E491-DB97-11D6-A551-00B0D021E10A,1449DEA1-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Requisition responsibility,NULL,NULL,NULL,5,None,None,0,0,EF,NULL,NULL,0,NULL
1449E691-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,215,TKDR,Tank drain valve,15,0,EF,NULL,NULL,0,NULL
1449E891-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,21,Red port,Reduced port valve,10,0,EF,NULL,NULL,0,NULL
1449E991-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,702,FE x BE,Flanged end by beveled end,60,0,EF,NULL,NULL,0,NULL
1449EA91-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,851,0.0625in,0.0625in thick,75,0,EF,NULL,NULL,0,NULL
1449EB91-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1200,Victaulic Grooved Rigid Style 07,Victaulic Grooved Rigid Style 07,100,0,EF,NULL,NULL,0,NULL
1449ED91-DB97-11D6-A551-00B0D021E10A,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,37,ANSI-B1.20.7,Hose coupling screw threads,5,0,EF,NULL,NULL,0,NULL
1449DE93-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,60,Australia Standards (SAI),Australia Standards (SAI),0,0,EF,NULL,NULL,0,NULL
1449DF93-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1550,R180,180 degree return,200,0,EF,NULL,NULL,0,NULL
1449E393-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,300,"1.3125""","1.3125"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E493-DB97-11D6-A551-00B0D021E10A,1449DEA1-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Requisition responsibility,NULL,NULL,NULL,10,Contractor,By Contractor,0,0,EF,NULL,NULL,0,NULL
1449E893-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,24,Full port,Full port valve,10,0,EF,NULL,NULL,0,NULL
1449E993-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,703,FE x PE,Flanged end by plain end,60,0,EF,NULL,NULL,0,NULL
1449EA93-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,852,0.125in,0.125in thick,75,0,EF,NULL,NULL,0,NULL
1449EB93-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1205,Victaulic Grooved Rigid Style 307,Victaulic Grooved Rigid Style 307,100,0,EF,NULL,NULL,0,NULL
1449ED93-DB97-11D6-A551-00B0D021E10A,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,45,ASTM-A74,Cast iron S-XH soil pipe and fittings,5,0,EF,NULL,NULL,0,NULL
1449DE95-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,65,NORSOK Standards,NORSOK Standards,0,0,EF,NULL,NULL,0,NULL
1449DF95-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Piping component type,NULL,NULL,NULL,20,Branches,Branches,0,0,EF,NULL,NULL,0,NULL
1449E395-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,305,"1.375""","1.375"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E495-DB97-11D6-A551-00B0D021E10A,1449DEA1-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Requisition responsibility,NULL,NULL,NULL,15,Owner,By Owner,0,0,EF,NULL,NULL,0,NULL
1449E895-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,27,Tight SO,Tight shutoff valve,10,0,EF,NULL,NULL,0,NULL
1449E995-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,705,BE x MTE,Beveled end by male threaded end,60,0,EF,NULL,NULL,0,NULL
1449EA95-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,853,0.1875in,0.1875in thick,75,0,EF,NULL,NULL,0,NULL
1449EB95-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1210,Victaulic Grooved Rigid Style 31,Victaulic Grooved Rigid Style 31,100,0,EF,NULL,NULL,0,NULL
1449ED95-DB97-11D6-A551-00B0D021E10A,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,46,ASTM-C76,"Reinforced Concrete Culvert, Storm Drain and Sewer Pipe",5,0,EF,NULL,NULL,0,NULL
1449DE97-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,70,KKS Standards,KKS Standards,0,0,EF,NULL,NULL,0,NULL
